"Plot Title: DO_Logger_14"
"#","Date Time, GMT+12:00","DO conc, mg/L (LGR S/N: 21868851, SEN S/N: 21868851, LBL: mg/l)","Temp, °C (LGR S/N: 21868851, SEN S/N: 21868851, LBL: deg c)","Coupler Attached (LGR S/N: 21868851)","Host Connected (LGR S/N: 21868851)","Coupler Detached (LGR S/N: 21868851)","Stopped (LGR S/N: 21868851)","End Of File (LGR S/N: 21868851)"
3846,10/22/24 01:15:00 AM,12.73,17.04,,,,,
3847,10/22/24 01:30:00 AM,13.17,16.90,,,,,
3848,10/22/24 01:45:00 AM,12.77,16.98,,,,,
3849,10/22/24 02:00:00 AM,12.65,17.02,,,,,
3850,10/22/24 02:15:00 AM,12.23,17.06,,,,,
3851,10/22/24 02:30:00 AM,12.44,17.08,,,,,
3852,10/22/24 02:45:00 AM,12.64,17.20,,,,,
3853,10/22/24 03:00:00 AM,12.23,17.04,,,,,
3854,10/22/24 03:15:00 AM,12.13,16.94,,,,,
3855,10/22/24 03:30:00 AM,12.04,16.92,,,,,
3856,10/22/24 03:45:00 AM,12.04,16.94,,,,,
3857,10/22/24 04:00:00 AM,11.87,16.98,,,,,
3858,10/22/24 04:15:00 AM,11.70,17.06,,,,,
3859,10/22/24 04:30:00 AM,11.98,17.20,,,,,
3860,10/22/24 04:45:00 AM,11.52,17.18,,,,,
3861,10/22/24 05:00:00 AM,11.63,17.02,,,,,
3862,10/22/24 05:15:00 AM,11.54,16.96,,,,,
3863,10/22/24 05:30:00 AM,11.45,16.98,,,,,
3864,10/22/24 05:45:00 AM,11.47,17.02,,,,,
3865,10/22/24 06:00:00 AM,11.45,16.98,,,,,
3866,10/22/24 06:15:00 AM,11.26,17.06,,,,,
3867,10/22/24 06:30:00 AM,11.76,17.00,,,,,
3868,10/22/24 06:45:00 AM,11.90,17.02,,,,,
3869,10/22/24 07:00:00 AM,11.81,17.02,,,,,
3870,10/22/24 07:15:00 AM,12.24,17.04,,,,,
3871,10/22/24 07:30:00 AM,12.26,17.08,,,,,
3872,10/22/24 07:45:00 AM,11.90,17.22,,,,,
3873,10/22/24 08:00:00 AM,12.33,17.30,,,,,
3874,10/22/24 08:15:00 AM,12.07,17.40,,,,,
3875,10/22/24 08:30:00 AM,12.36,17.40,,,,,
3876,10/22/24 08:45:00 AM,12.10,17.42,,,,,
3877,10/22/24 09:00:00 AM,12.06,17.42,,,,,
3878,10/22/24 09:15:00 AM,12.02,17.46,,,,,
3879,10/22/24 09:30:00 AM,11.90,17.50,,,,,
3880,10/22/24 09:45:00 AM,12.46,17.50,,,,,
3881,10/22/24 10:00:00 AM,12.09,17.44,,,,,
3882,10/22/24 10:15:00 AM,11.75,17.40,,,,,
3883,10/22/24 10:30:00 AM,11.13,17.34,,,,,
3884,10/22/24 10:45:00 AM,9.19,17.16,,,,,
3885,10/22/24 11:00:00 AM,8.91,17.00,,,,,
3886,10/22/24 11:15:00 AM,9.66,16.90,,,,,
3887,10/22/24 11:30:00 AM,9.69,16.94,,,,,
3888,10/22/24 11:45:00 AM,11.64,17.20,,,,,
3889,10/22/24 12:00:00 PM,11.50,17.18,,,,,
3890,10/22/24 12:15:00 PM,14.03,17.58,,,,,
3891,10/22/24 12:30:00 PM,15.98,18.38,,,,,
3892,10/22/24 12:45:00 PM,16.01,18.50,,,,,
3893,10/22/24 01:00:00 PM,16.11,18.64,,,,,
3894,10/22/24 01:15:00 PM,16.14,18.64,,,,,
3895,10/22/24 01:30:00 PM,15.99,18.62,,,,,
3896,10/22/24 01:45:00 PM,16.09,18.62,,,,,
3897,10/22/24 02:00:00 PM,16.14,18.70,,,,,
3898,10/22/24 02:15:00 PM,15.40,18.72,,,,,
3899,10/22/24 02:30:00 PM,15.17,18.74,,,,,
3900,10/22/24 02:45:00 PM,15.27,18.84,,,,,
3901,10/22/24 03:00:00 PM,15.62,18.90,,,,,
3902,10/22/24 03:15:00 PM,15.79,18.90,,,,,
3903,10/22/24 03:30:00 PM,14.45,18.70,,,,,
3904,10/22/24 03:45:00 PM,12.01,18.24,,,,,
3905,10/22/24 04:00:00 PM,11.86,17.68,,,,,
3906,10/22/24 04:15:00 PM,11.76,17.52,,,,,
3907,10/22/24 04:30:00 PM,10.86,17.38,,,,,
3908,10/22/24 04:45:00 PM,12.13,17.56,,,,,
3909,10/22/24 05:00:00 PM,12.48,17.66,,,,,
3910,10/22/24 05:15:00 PM,10.81,17.32,,,,,
3911,10/22/24 05:30:00 PM,12.42,17.50,,,,,
3912,10/22/24 05:45:00 PM,13.19,17.62,,,,,
3913,10/22/24 06:00:00 PM,13.00,17.70,,,,,
3914,10/22/24 06:15:00 PM,14.17,18.00,,,,,
3915,10/22/24 06:30:00 PM,14.41,18.30,,,,,
3916,10/22/24 06:45:00 PM,14.16,18.44,,,,,
3917,10/22/24 07:00:00 PM,14.36,19.18,,,,,
3918,10/22/24 07:15:00 PM,14.54,19.06,,,,,
3919,10/22/24 07:30:00 PM,14.27,18.64,,,,,
3920,10/22/24 07:45:00 PM,14.34,18.62,,,,,
3921,10/22/24 08:00:00 PM,14.53,18.60,,,,,
3922,10/22/24 08:15:00 PM,14.68,18.54,,,,,
3923,10/22/24 08:30:00 PM,14.76,18.52,,,,,
3924,10/22/24 08:45:00 PM,14.58,18.52,,,,,
3925,10/22/24 09:00:00 PM,14.31,18.58,,,,,
3926,10/22/24 09:15:00 PM,13.51,18.76,,,,,
3927,10/22/24 09:30:00 PM,13.55,18.98,,,,,
3928,10/22/24 09:45:00 PM,13.23,19.12,,,,,
3929,10/22/24 10:00:00 PM,13.57,18.72,,,,,
3930,10/22/24 10:15:00 PM,12.94,18.72,,,,,
3931,10/22/24 10:30:00 PM,12.79,18.84,,,,,
3932,10/22/24 10:45:00 PM,13.02,18.92,,,,,
3933,10/22/24 11:00:00 PM,12.52,18.88,,,,,
3934,10/22/24 11:15:00 PM,12.37,18.82,,,,,
3935,10/22/24 11:30:00 PM,12.66,18.92,,,,,
3936,10/22/24 11:45:00 PM,12.24,18.92,,,,,
3937,10/23/24 12:00:00 AM,12.29,18.88,,,,,
3938,10/23/24 12:15:00 AM,11.90,18.84,,,,,
3939,10/23/24 12:30:00 AM,11.21,18.82,,,,,
3940,10/23/24 12:45:00 AM,11.09,18.80,,,,,
3941,10/23/24 01:00:00 AM,11.28,18.78,,,,,
3942,10/23/24 01:15:00 AM,11.03,18.62,,,,,
3943,10/23/24 01:30:00 AM,11.43,18.56,,,,,
3944,10/23/24 01:45:00 AM,10.89,18.48,,,,,
3945,10/23/24 02:00:00 AM,10.78,18.50,,,,,
3946,10/23/24 02:15:00 AM,10.44,18.40,,,,,
3947,10/23/24 02:30:00 AM,10.25,18.30,,,,,
3948,10/23/24 02:45:00 AM,10.80,18.30,,,,,
3949,10/23/24 03:00:00 AM,10.75,18.28,,,,,
3950,10/23/24 03:15:00 AM,11.08,18.28,,,,,
3951,10/23/24 03:30:00 AM,10.95,18.28,,,,,
3952,10/23/24 03:45:00 AM,11.20,18.30,,,,,
3953,10/23/24 04:00:00 AM,10.89,18.30,,,,,
3954,10/23/24 04:15:00 AM,10.20,18.26,,,,,
3955,10/23/24 04:30:00 AM,10.71,18.20,,,,,
3956,10/23/24 04:45:00 AM,10.70,18.26,,,,,
3957,10/23/24 05:00:00 AM,10.43,18.42,,,,,
3958,10/23/24 05:15:00 AM,9.54,18.44,,,,,
3959,10/23/24 05:30:00 AM,9.37,18.32,,,,,
3960,10/23/24 05:45:00 AM,9.42,18.30,,,,,
3961,10/23/24 06:00:00 AM,10.11,18.34,,,,,
3962,10/23/24 06:15:00 AM,10.32,18.44,,,,,
3963,10/23/24 06:30:00 AM,9.98,18.46,,,,,
3964,10/23/24 06:45:00 AM,9.59,18.40,,,,,
3965,10/23/24 07:00:00 AM,8.84,18.34,,,,,
3966,10/23/24 07:15:00 AM,8.64,18.30,,,,,
3967,10/23/24 07:30:00 AM,8.96,18.26,,,,,
3968,10/23/24 07:45:00 AM,8.69,18.16,,,,,
3969,10/23/24 08:00:00 AM,8.14,17.98,,,,,
3970,10/23/24 08:15:00 AM,8.98,18.00,,,,,
3971,10/23/24 08:30:00 AM,9.88,18.10,,,,,
3972,10/23/24 08:45:00 AM,11.37,18.22,,,,,
3973,10/23/24 09:00:00 AM,11.19,18.22,,,,,
3974,10/23/24 09:15:00 AM,11.39,18.28,,,,,
3975,10/23/24 09:30:00 AM,10.82,18.20,,,,,
3976,10/23/24 09:45:00 AM,10.99,18.16,,,,,
3977,10/23/24 10:00:00 AM,11.39,18.04,,,,,
3978,10/23/24 10:15:00 AM,11.56,18.08,,,,,
3979,10/23/24 10:30:00 AM,11.59,18.14,,,,,
3980,10/23/24 10:45:00 AM,11.61,18.18,,,,,
3981,10/23/24 11:00:00 AM,12.33,18.22,,,,,
3982,10/23/24 11:15:00 AM,12.40,18.26,,,,,
3983,10/23/24 11:30:00 AM,12.97,18.32,,,,,
3984,10/23/24 11:45:00 AM,13.37,18.40,,,,,
3985,10/23/24 12:00:00 PM,13.46,18.38,,,,,
3986,10/23/24 12:15:00 PM,13.34,18.44,,,,,
3987,10/23/24 12:30:00 PM,13.34,18.52,,,,,
3988,10/23/24 12:45:00 PM,13.73,18.66,,,,,
3989,10/23/24 01:00:00 PM,14.11,18.88,,,,,
3990,10/23/24 01:15:00 PM,14.27,19.12,,,,,
3991,10/23/24 01:30:00 PM,14.63,19.32,,,,,
3992,10/23/24 01:45:00 PM,14.63,19.58,,,,,
3993,10/23/24 02:00:00 PM,14.35,19.66,,,,,
3994,10/23/24 02:15:00 PM,14.44,19.68,,,,,
3995,10/23/24 02:30:00 PM,14.58,19.68,,,,,
3996,10/23/24 02:45:00 PM,14.27,19.74,,,,,
3997,10/23/24 03:00:00 PM,14.35,19.80,,,,,
3998,10/23/24 03:15:00 PM,14.30,19.96,,,,,
3999,10/23/24 03:30:00 PM,14.63,20.32,,,,,
4000,10/23/24 03:45:00 PM,14.94,20.64,,,,,
4001,10/23/24 04:00:00 PM,14.49,20.66,,,,,
4002,10/23/24 04:15:00 PM,15.00,20.76,,,,,
4003,10/23/24 04:30:00 PM,14.69,20.68,,,,,
4004,10/23/24 04:45:00 PM,14.25,20.68,,,,,
4005,10/23/24 05:00:00 PM,14.01,20.58,,,,,
4006,10/23/24 05:15:00 PM,13.97,20.48,,,,,
4007,10/23/24 05:30:00 PM,13.41,20.34,,,,,
4008,10/23/24 05:45:00 PM,13.19,20.16,,,,,
4009,10/23/24 06:00:00 PM,11.18,19.76,,,,,
4010,10/23/24 06:15:00 PM,12.11,19.84,,,,,
4011,10/23/24 06:30:00 PM,13.31,20.34,,,,,
4012,10/23/24 06:45:00 PM,13.52,20.50,,,,,
4013,10/23/24 07:00:00 PM,13.17,20.50,,,,,
4014,10/23/24 07:15:00 PM,12.47,20.24,,,,,
4015,10/23/24 07:30:00 PM,13.06,20.36,,,,,
4016,10/23/24 07:45:00 PM,12.68,20.34,,,,,
4017,10/23/24 08:00:00 PM,12.72,20.34,,,,,
4018,10/23/24 08:15:00 PM,11.48,20.02,,,,,
4019,10/23/24 08:30:00 PM,12.63,20.14,,,,,
4020,10/23/24 08:45:00 PM,12.40,19.94,,,,,
4021,10/23/24 09:00:00 PM,9.76,18.82,,,,,
4022,10/23/24 09:15:00 PM,9.40,18.48,,,,,
4023,10/23/24 09:30:00 PM,10.22,18.34,,,,,
4024,10/23/24 09:45:00 PM,10.56,18.24,,,,,
4025,10/23/24 10:00:00 PM,10.53,18.22,,,,,
4026,10/23/24 10:15:00 PM,10.65,18.22,,,,,
4027,10/23/24 10:30:00 PM,10.45,18.26,,,,,
4028,10/23/24 10:45:00 PM,11.68,19.04,,,,,
4029,10/23/24 11:00:00 PM,11.51,19.36,,,,,
4030,10/23/24 11:15:00 PM,11.95,19.46,,,,,
4031,10/23/24 11:30:00 PM,11.81,19.52,,,,,
4032,10/23/24 11:45:00 PM,11.53,19.48,,,,,
4033,10/24/24 12:00:00 AM,11.29,19.42,,,,,
4034,10/24/24 12:15:00 AM,11.41,19.36,,,,,
4035,10/24/24 12:30:00 AM,11.01,19.30,,,,,
4036,10/24/24 12:45:00 AM,11.28,19.18,,,,,
4037,10/24/24 01:00:00 AM,10.71,19.14,,,,,
4038,10/24/24 01:15:00 AM,10.34,19.12,,,,,
4039,10/24/24 01:30:00 AM,9.97,19.08,,,,,
4040,10/24/24 01:45:00 AM,10.17,18.92,,,,,
4041,10/24/24 02:00:00 AM,10.02,18.76,,,,,
4042,10/24/24 02:15:00 AM,10.30,18.70,,,,,
4043,10/24/24 02:30:00 AM,10.09,18.64,,,,,
4044,10/24/24 02:45:00 AM,9.85,18.38,,,,,
4045,10/24/24 03:00:00 AM,8.62,18.18,,,,,
4046,10/24/24 03:15:00 AM,8.25,18.14,,,,,
4047,10/24/24 03:30:00 AM,9.02,18.22,,,,,
4048,10/24/24 03:45:00 AM,9.17,18.14,,,,,
4049,10/24/24 04:00:00 AM,9.33,18.10,,,,,
4050,10/24/24 04:15:00 AM,9.80,18.16,,,,,
4051,10/24/24 04:30:00 AM,9.79,18.18,,,,,
4052,10/24/24 04:45:00 AM,9.67,18.18,,,,,
4053,10/24/24 05:00:00 AM,9.56,18.18,,,,,
4054,10/24/24 05:15:00 AM,9.33,18.20,,,,,
4055,10/24/24 05:30:00 AM,9.42,18.24,,,,,
4056,10/24/24 05:45:00 AM,9.48,18.28,,,,,
4057,10/24/24 06:00:00 AM,9.38,18.28,,,,,
4058,10/24/24 06:15:00 AM,9.14,18.28,,,,,
4059,10/24/24 06:30:00 AM,9.03,18.28,,,,,
4060,10/24/24 06:45:00 AM,9.06,18.26,,,,,
4061,10/24/24 07:00:00 AM,9.09,18.26,,,,,
4062,10/24/24 07:15:00 AM,9.07,18.26,,,,,
4063,10/24/24 07:30:00 AM,9.07,18.26,,,,,
4064,10/24/24 07:45:00 AM,8.79,18.28,,,,,
4065,10/24/24 08:00:00 AM,8.71,18.30,,,,,
4066,10/24/24 08:15:00 AM,9.32,18.34,,,,,
4067,10/24/24 08:30:00 AM,9.17,18.34,,,,,
4068,10/24/24 08:45:00 AM,8.98,18.30,,,,,
4069,10/24/24 09:00:00 AM,8.68,18.18,,,,,
4070,10/24/24 09:15:00 AM,8.00,18.06,,,,,
4071,10/24/24 09:30:00 AM,8.25,18.10,,,,,
4072,10/24/24 09:45:00 AM,10.11,18.36,,,,,
4073,10/24/24 10:00:00 AM,10.23,18.48,,,,,
4074,10/24/24 10:15:00 AM,10.28,18.46,,,,,
4075,10/24/24 10:30:00 AM,10.54,18.44,,,,,
4076,10/24/24 10:45:00 AM,10.75,18.44,,,,,
4077,10/24/24 11:00:00 AM,10.56,18.42,,,,,
4078,10/24/24 11:15:00 AM,10.23,18.38,,,,,
4079,10/24/24 11:30:00 AM,9.99,18.34,,,,,
4080,10/24/24 11:45:00 AM,9.13,18.14,,,,,
4081,10/24/24 12:00:00 PM,8.45,17.96,,,,,
4082,10/24/24 12:15:00 PM,7.18,17.66,,,,,
4083,10/24/24 12:30:00 PM,7.64,17.62,,,,,
4084,10/24/24 12:45:00 PM,7.69,17.44,,,,,
4085,10/24/24 01:00:00 PM,8.46,17.28,,,,,
4086,10/24/24 01:15:00 PM,9.02,17.36,,,,,
4087,10/24/24 01:30:00 PM,10.00,17.68,,,,,
4088,10/24/24 01:45:00 PM,10.42,17.82,,,,,
4089,10/24/24 02:00:00 PM,10.69,17.92,,,,,
4090,10/24/24 02:15:00 PM,10.55,17.96,,,,,
4091,10/24/24 02:30:00 PM,11.06,18.02,,,,,
4092,10/24/24 02:45:00 PM,11.19,18.10,,,,,
4093,10/24/24 03:00:00 PM,11.72,18.40,,,,,
4094,10/24/24 03:15:00 PM,12.42,18.48,,,,,
4095,10/24/24 03:30:00 PM,12.58,18.76,,,,,
4096,10/24/24 03:45:00 PM,13.40,19.04,,,,,
4097,10/24/24 04:00:00 PM,13.22,19.04,,,,,
4098,10/24/24 04:15:00 PM,12.28,18.74,,,,,
4099,10/24/24 04:30:00 PM,12.30,18.72,,,,,
4100,10/24/24 04:45:00 PM,12.01,18.66,,,,,
4101,10/24/24 05:00:00 PM,12.80,18.94,,,,,
4102,10/24/24 05:15:00 PM,12.87,19.08,,,,,
4103,10/24/24 05:30:00 PM,12.80,19.06,,,,,
4104,10/24/24 05:45:00 PM,11.98,18.94,,,,,
4105,10/24/24 06:00:00 PM,12.28,18.76,,,,,
4106,10/24/24 06:15:00 PM,11.97,18.68,,,,,
4107,10/24/24 06:30:00 PM,12.33,18.90,,,,,
4108,10/24/24 06:45:00 PM,12.53,19.10,,,,,
4109,10/24/24 07:00:00 PM,12.28,19.12,,,,,
4110,10/24/24 07:15:00 PM,12.03,19.10,,,,,
4111,10/24/24 07:30:00 PM,11.70,19.08,,,,,
4112,10/24/24 07:45:00 PM,11.73,19.00,,,,,
4113,10/24/24 08:00:00 PM,11.91,18.98,,,,,
4114,10/24/24 08:15:00 PM,11.88,18.94,,,,,
4115,10/24/24 08:30:00 PM,11.70,18.88,,,,,
4116,10/24/24 08:45:00 PM,11.57,18.82,,,,,
4117,10/24/24 09:00:00 PM,11.36,18.78,,,,,
4118,10/24/24 09:15:00 PM,11.81,18.78,,,,,
4119,10/24/24 09:30:00 PM,11.51,18.78,,,,,
4120,10/24/24 09:45:00 PM,10.75,18.74,,,,,
4121,10/24/24 10:00:00 PM,10.31,18.70,,,,,
4122,10/24/24 10:15:00 PM,10.43,18.64,,,,,
4123,10/24/24 10:30:00 PM,10.06,18.58,,,,,
4124,10/24/24 10:45:00 PM,10.54,18.52,,,,,
4125,10/24/24 11:00:00 PM,10.48,18.46,,,,,
4126,10/24/24 11:15:00 PM,10.55,18.40,,,,,
4127,10/24/24 11:30:00 PM,10.14,18.40,,,,,
4128,10/24/24 11:45:00 PM,10.30,18.38,,,,,
4129,10/25/24 12:00:00 AM,10.47,18.38,,,,,
4130,10/25/24 12:15:00 AM,10.55,18.34,,,,,
4131,10/25/24 12:30:00 AM,10.01,18.32,,,,,
4132,10/25/24 12:45:00 AM,10.56,18.30,,,,,
4133,10/25/24 01:00:00 AM,10.75,18.30,,,,,
4134,10/25/24 01:15:00 AM,10.39,18.38,,,,,
4135,10/25/24 01:30:00 AM,10.42,18.32,,,,,
4136,10/25/24 01:45:00 AM,10.61,18.34,,,,,
4137,10/25/24 02:00:00 AM,10.46,18.34,,,,,
4138,10/25/24 02:15:00 AM,10.20,18.34,,,,,
4139,10/25/24 02:30:00 AM,10.43,18.32,,,,,
4140,10/25/24 02:45:00 AM,10.26,18.28,,,,,
4141,10/25/24 03:00:00 AM,10.06,18.34,,,,,
4142,10/25/24 03:15:00 AM,10.37,18.28,,,,,
4143,10/25/24 03:30:00 AM,10.28,18.16,,,,,
4144,10/25/24 03:45:00 AM,10.31,18.20,,,,,
4145,10/25/24 04:00:00 AM,9.95,18.18,,,,,
4146,10/25/24 04:15:00 AM,9.88,18.20,,,,,
4147,10/25/24 04:30:00 AM,9.70,18.18,,,,,
4148,10/25/24 04:45:00 AM,9.48,18.18,,,,,
4149,10/25/24 05:00:00 AM,9.44,18.14,,,,,
4150,10/25/24 05:15:00 AM,9.54,18.08,,,,,
4151,10/25/24 05:30:00 AM,9.32,18.04,,,,,
4152,10/25/24 05:45:00 AM,9.08,18.02,,,,,
4153,10/25/24 06:00:00 AM,8.91,18.02,,,,,
4154,10/25/24 06:15:00 AM,9.21,18.00,,,,,
4155,10/25/24 06:30:00 AM,9.28,17.96,,,,,
4156,10/25/24 06:45:00 AM,8.96,18.00,,,,,
4157,10/25/24 07:00:00 AM,8.56,18.02,,,,,
4158,10/25/24 07:15:00 AM,7.98,17.98,,,,,
4159,10/25/24 07:30:00 AM,7.56,17.98,,,,,
4160,10/25/24 07:45:00 AM,7.02,17.92,,,,,
4161,10/25/24 08:00:00 AM,6.69,17.72,,,,,
4162,10/25/24 08:15:00 AM,6.86,17.68,,,,,
4163,10/25/24 08:30:00 AM,7.25,17.64,,,,,
4164,10/25/24 08:45:00 AM,7.25,17.48,,,,,
4165,10/25/24 09:00:00 AM,6.82,17.32,,,,,
4166,10/25/24 09:15:00 AM,6.70,17.26,,,,,
4167,10/25/24 09:30:00 AM,6.67,17.14,,,,,
4168,10/25/24 09:45:00 AM,6.91,17.12,,,,,
4169,10/25/24 10:00:00 AM,6.75,17.06,,,,,
4170,10/25/24 10:15:00 AM,7.32,17.14,,,,,
4171,10/25/24 10:30:00 AM,9.01,17.48,,,,,
4172,10/25/24 10:45:00 AM,8.63,17.58,,,,,
4173,10/25/24 11:00:00 AM,8.88,17.68,,,,,
4174,10/25/24 11:15:00 AM,8.80,17.76,,,,,
4175,10/25/24 11:30:00 AM,9.96,18.02,,,,,
4176,10/25/24 11:45:00 AM,9.51,18.10,,,,,
4177,10/25/24 12:00:00 PM,9.08,18.16,,,,,
4178,10/25/24 12:15:00 PM,9.84,18.18,,,,,
4179,10/25/24 12:30:00 PM,9.60,18.08,,,,,
4180,10/25/24 12:45:00 PM,9.76,18.00,,,,,
4181,10/25/24 01:00:00 PM,9.52,17.90,,,,,
4182,10/25/24 01:15:00 PM,9.45,17.88,,,,,
4183,10/25/24 01:30:00 PM,9.71,17.98,,,,,
4184,10/25/24 01:45:00 PM,10.39,18.04,,,,,
4185,10/25/24 02:00:00 PM,9.99,18.04,,,,,
4186,10/25/24 02:15:00 PM,10.30,18.00,,,,,
4187,10/25/24 02:30:00 PM,9.91,17.96,,,,,
4188,10/25/24 02:45:00 PM,9.98,18.00,,,,,
4189,10/25/24 03:00:00 PM,10.33,18.12,,,,,
4190,10/25/24 03:15:00 PM,11.17,18.22,,,,,
4191,10/25/24 03:30:00 PM,10.71,18.28,,,,,
4192,10/25/24 03:45:00 PM,11.19,18.32,,,,,
4193,10/25/24 04:00:00 PM,10.78,18.30,,,,,
4194,10/25/24 04:15:00 PM,11.07,18.32,,,,,
4195,10/25/24 04:30:00 PM,11.01,18.32,,,,,
4196,10/25/24 04:45:00 PM,10.24,18.34,,,,,
4197,10/25/24 05:00:00 PM,10.69,18.32,,,,,
4198,10/25/24 05:15:00 PM,9.19,18.34,,,,,
4199,10/25/24 05:30:00 PM,10.82,18.34,,,,,
4200,10/25/24 05:45:00 PM,10.78,18.32,,,,,
4201,10/25/24 06:00:00 PM,11.28,18.30,,,,,
4202,10/25/24 06:15:00 PM,11.07,18.30,,,,,
4203,10/25/24 06:30:00 PM,11.15,18.32,,,,,
4204,10/25/24 06:45:00 PM,11.09,18.34,,,,,
4205,10/25/24 07:00:00 PM,11.04,18.32,,,,,
4206,10/25/24 07:15:00 PM,10.42,18.20,,,,,
4207,10/25/24 07:30:00 PM,10.01,18.12,,,,,
4208,10/25/24 07:45:00 PM,9.58,18.00,,,,,
4209,10/25/24 08:00:00 PM,9.20,17.96,,,,,
4210,10/25/24 08:15:00 PM,8.99,17.90,,,,,
4211,10/25/24 08:30:00 PM,9.08,17.92,,,,,
4212,10/25/24 08:45:00 PM,8.63,17.96,,,,,
4213,10/25/24 09:00:00 PM,7.88,17.98,,,,,
4214,10/25/24 09:15:00 PM,7.16,17.98,,,,,
4215,10/25/24 09:30:00 PM,7.55,18.00,,,,,
4216,10/25/24 09:45:00 PM,9.65,17.98,,,,,
4217,10/25/24 10:00:00 PM,8.67,17.94,,,,,
4218,10/25/24 10:15:00 PM,7.84,17.94,,,,,
4219,10/25/24 10:30:00 PM,7.74,17.96,,,,,
4220,10/25/24 10:45:00 PM,8.25,17.92,,,,,
4221,10/25/24 11:00:00 PM,10.08,17.92,,,,,
4222,10/25/24 11:15:00 PM,9.55,17.96,,,,,
4223,10/25/24 11:30:00 PM,8.15,17.94,,,,,
4224,10/25/24 11:45:00 PM,7.75,17.86,,,,,
4225,10/26/24 12:00:00 AM,7.71,17.82,,,,,
4226,10/26/24 12:15:00 AM,7.66,17.80,,,,,
4227,10/26/24 12:30:00 AM,8.00,17.80,,,,,
4228,10/26/24 12:45:00 AM,7.51,17.82,,,,,
4229,10/26/24 01:00:00 AM,6.37,17.82,,,,,
4230,10/26/24 01:15:00 AM,6.92,17.78,,,,,
4231,10/26/24 01:30:00 AM,6.93,17.76,,,,,
4232,10/26/24 01:45:00 AM,7.20,17.76,,,,,
4233,10/26/24 02:00:00 AM,6.69,17.74,,,,,
4234,10/26/24 02:15:00 AM,7.25,17.72,,,,,
4235,10/26/24 02:30:00 AM,7.07,17.74,,,,,
4236,10/26/24 02:45:00 AM,6.68,17.74,,,,,
4237,10/26/24 03:00:00 AM,7.56,17.68,,,,,
4238,10/26/24 03:15:00 AM,7.76,17.64,,,,,
4239,10/26/24 03:30:00 AM,7.51,17.62,,,,,
4240,10/26/24 03:45:00 AM,7.48,17.64,,,,,
4241,10/26/24 04:00:00 AM,7.43,17.66,,,,,
4242,10/26/24 04:15:00 AM,6.45,17.66,,,,,
4243,10/26/24 04:30:00 AM,6.23,17.64,,,,,
4244,10/26/24 04:45:00 AM,7.63,17.62,,,,,
4245,10/26/24 05:00:00 AM,7.87,17.64,,,,,
4246,10/26/24 05:15:00 AM,7.74,17.66,,,,,
4247,10/26/24 05:30:00 AM,6.02,17.66,,,,,
4248,10/26/24 05:45:00 AM,5.83,17.56,,,,,
4249,10/26/24 06:00:00 AM,6.70,17.54,,,,,
4250,10/26/24 06:15:00 AM,7.29,17.52,,,,,
4251,10/26/24 06:30:00 AM,6.02,17.52,,,,,
4252,10/26/24 06:45:00 AM,5.34,17.56,,,,,
4253,10/26/24 07:00:00 AM,6.63,17.56,,,,,
4254,10/26/24 07:15:00 AM,8.09,17.60,,,,,
4255,10/26/24 07:30:00 AM,7.02,17.64,,,,,
4256,10/26/24 07:45:00 AM,8.64,17.70,,,,,
4257,10/26/24 08:00:00 AM,8.31,17.70,,,,,
4258,10/26/24 08:15:00 AM,7.68,17.72,,,,,
4259,10/26/24 08:30:00 AM,8.69,17.72,,,,,
4260,10/26/24 08:45:00 AM,8.40,17.72,,,,,
4261,10/26/24 09:00:00 AM,8.07,17.70,,,,,
4262,10/26/24 09:15:00 AM,8.51,17.70,,,,,
4263,10/26/24 09:30:00 AM,8.07,17.72,,,,,
4264,10/26/24 09:45:00 AM,7.80,17.74,,,,,
4265,10/26/24 10:00:00 AM,8.75,17.76,,,,,
4266,10/26/24 10:15:00 AM,8.63,17.76,,,,,
4267,10/26/24 10:30:00 AM,7.62,17.70,,,,,
4268,10/26/24 10:45:00 AM,9.75,17.86,,,,,
4269,10/26/24 11:00:00 AM,10.57,18.08,,,,,
4270,10/26/24 11:15:00 AM,10.67,18.10,,,,,
4271,10/26/24 11:30:00 AM,10.18,18.04,,,,,
4272,10/26/24 11:45:00 AM,8.58,17.90,,,,,
4273,10/26/24 12:00:00 PM,8.68,17.76,,,,,
4274,10/26/24 12:15:00 PM,8.00,17.66,,,,,
4275,10/26/24 12:30:00 PM,7.99,17.70,,,,,
4276,10/26/24 12:45:00 PM,8.90,17.66,,,,,
4277,10/26/24 01:00:00 PM,8.59,17.62,,,,,
4278,10/26/24 01:15:00 PM,9.42,17.68,,,,,
4279,10/26/24 01:30:00 PM,8.52,17.70,,,,,
4280,10/26/24 01:45:00 PM,10.01,17.70,,,,,
4281,10/26/24 02:00:00 PM,9.79,17.70,,,,,
4282,10/26/24 02:15:00 PM,9.95,17.72,,,,,
4283,10/26/24 02:30:00 PM,10.40,17.70,,,,,
4284,10/26/24 02:45:00 PM,10.34,17.70,,,,,
4285,10/26/24 03:00:00 PM,9.96,17.62,,,,,
4286,10/26/24 03:15:00 PM,10.20,17.66,,,,,
4287,10/26/24 03:30:00 PM,10.63,17.70,,,,,
4288,10/26/24 03:45:00 PM,10.33,17.72,,,,,
4289,10/26/24 04:00:00 PM,10.84,17.72,,,,,
